Date,Price,Volm
2022-06-09 16:59:00,-0.155000000000025,1256
2022-06-09 17:00:00,-0.175000000000025,510
2022-06-09 17:01:00,-0.15000000000002955,1615
2022-06-09 17:02:00,-0.175000000000025,1000
2022-06-09 17:03:00,-0.19000000000002953,276
2022-06-09 17:04:00,-0.20500000000001986,908
2022-06-09 17:05:00,-0.23000000000002951,975
2022-06-09 17:08:00,-0.21000000000002952,761
2022-06-09 17:11:00,-0.23000000000002951,306
2022-06-09 17:12:00,-0.25000000000002953,259
2022-06-09 17:13:00,-0.27000000000002955,1178
2022-06-09 17:14:00,-0.2850000000000341,321
2022-06-09 17:15:00,-0.30500000000003413,803
2022-06-09 17:16:00,-0.3300000000000296,812
2022-06-09 17:17:00,-0.3500000000000296,649
2022-06-09 17:18:00,-0.37000000000002964,1218
2022-06-09 17:19:00,-0.34500000000003417,1278
2022-06-09 17:20:00,-0.3200000000000387,851
2022-06-09 17:21:00,-0.3400000000000387,397
2022-06-09 17:25:00,-0.3200000000000387,694
2022-06-09 17:26:00,-0.3400000000000387,896
2022-06-09 17:27:00,-0.3200000000000387,558
2022-06-09 17:28:00,-0.3000000000000387,800
2022-06-09 17:29:00,-0.3200000000000387,790
2022-06-09 17:30:00,-0.3400000000000387,617
2022-06-09 17:31:00,-0.3200000000000387,737
2022-06-09 17:32:00,-0.34500000000003417,1765
2022-06-09 17:35:00,-0.37000000000002964,569
2022-06-09 17:36:00,-0.34500000000003417,335
2022-06-09 17:37:00,-0.3650000000000342,966
2022-06-09 17:38:00,-0.3850000000000342,900
2022-06-09 17:39:00,-0.4050000000000342,466
2022-06-09 17:40:00,-0.3850000000000342,161
2022-06-09 17:41:00,-0.3650000000000342,349
2022-06-09 17:42:00,-0.34500000000003417,900
2022-06-09 17:43:00,-0.3650000000000342,923
2022-06-09 17:44:00,-0.3850000000000342,392
2022-06-09 17:45:00,-0.3600000000000245,1696
2022-06-09 17:46:00,-0.3850000000000342,745
2022-06-09 17:47:00,-0.3650000000000342,947
2022-06-09 17:48:00,-0.3400000000000245,361
2022-06-09 17:49:00,-0.3200000000000245,295
2022-06-09 17:50:00,-0.3400000000000245,1538
2022-06-09 17:51:00,-0.35500000000002907,1023
2022-06-09 17:52:00,-0.3300000000000336,566
2022-06-09 17:53:00,-0.31500000000002903,725
2022-06-09 17:54:00,-0.30000000000002447,991
2022-06-09 17:55:00,-0.3200000000000245,642
2022-06-09 17:56:00,-0.30000000000002447,749
2022-06-09 17:57:00,-0.3200000000000245,469
2022-06-09 17:58:00,-0.30000000000002447,499
2022-06-09 17:59:00,-0.28000000000002445,835
2022-06-09 18:02:00,-0.2650000000000341,932
2022-06-09 18:05:00,-0.2850000000000341,1417
2022-06-09 18:06:00,-0.2650000000000341,513
2022-06-09 18:07:00,-0.2850000000000341,477
2022-06-09 18:08:00,-0.2650000000000341,899
2022-06-09 18:11:00,-0.2450000000000341,585
2022-06-09 18:12:00,-0.2650000000000341,580
2022-06-09 18:13:00,-0.2450000000000341,557
2022-06-09 18:14:00,-0.2650000000000341,969
2022-06-09 18:15:00,-0.2850000000000341,381
2022-06-09 18:16:00,-0.30500000000003413,1266
2022-06-09 18:17:00,-0.32500000000003415,502
2022-06-09 18:18:00,-0.30500000000003413,419
2022-06-09 18:19:00,-0.2850000000000341,721
2022-06-09 18:20:00,-0.30500000000003413,281
2022-06-09 18:21:00,-0.32500000000003415,416
2022-06-09 18:22:00,-0.30500000000003413,392
2022-06-09 18:23:00,-0.2850000000000341,777
2022-06-09 18:24:00,-0.2650000000000341,1332
2022-06-09 18:25:00,-0.24000000000002444,1056
2022-06-09 18:26:00,-0.22000000000002445,486
2022-06-09 18:27:00,-0.20000000000002446,542
2022-06-09 18:28:00,-0.22000000000002445,531
2022-06-09 18:29:00,-0.24000000000002444,589
2022-06-09 18:30:00,-0.22000000000002445,504
2022-06-09 18:31:00,-0.20500000000003413,998
2022-06-09 18:32:00,-0.22500000000003412,765
2022-06-09 18:33:00,-0.21000000000002958,504
2022-06-09 18:36:00,-0.1900000000000296,746
2022-06-09 18:37:00,-0.21000000000002958,179
2022-06-09 18:38:00,-0.1900000000000296,515
2022-06-09 18:39:00,-0.1700000000000296,1236
2022-06-09 18:40:00,-0.1500000000000296,695
2022-06-09 18:41:00,-0.1700000000000296,575
2022-06-09 18:42:00,-0.1500000000000296,479
2022-06-09 18:43:00,-0.13500000000002507,602
2022-06-09 18:44:00,-0.15500000000002506,248
2022-06-09 18:46:00,-0.13500000000002507,1125
2022-06-09 18:47:00,-0.11500000000002507,394
2022-06-09 18:48:00,-0.09500000000002506,978
2022-06-09 18:49:00,-0.11500000000002507,575
2022-06-09 18:50:00,-0.10000000000002052,1014
2022-06-09 18:51:00,-0.12000000000002052,692
2022-06-09 18:54:00,-0.14000000000002052,937
2022-06-09 18:55:00,-0.16000000000002051,1042
2022-06-09 18:56:00,-0.18500000000001596,993
2022-06-09 18:59:00,-0.20500000000001595,201
2022-06-09 19:00:00,-0.22500000000001594,1107
2022-06-09 19:01:00,-0.2500000000000256,1150
2022-06-09 19:02:00,-0.2700000000000256,557
2022-06-09 19:08:00,-0.2900000000000256,825
2022-06-09 19:09:00,-0.31000000000002564,257
2022-06-09 19:10:00,-0.2900000000000256,709
2022-06-09 19:11:00,-0.2700000000000256,867
2022-06-09 19:12:00,-0.2900000000000256,910
2022-06-09 19:13:00,-0.2700000000000256,427
2022-06-09 19:14:00,-0.2900000000000256,111
2022-06-09 19:15:00,-0.27500000000003527,507
2022-06-09 19:16:00,-0.2500000000000256,796
2022-06-09 19:17:00,-0.2700000000000256,953
2022-06-09 19:18:00,-0.2500000000000256,667
2022-06-09 19:19:00,-0.2700000000000256,732
2022-06-09 19:20:00,-0.2500000000000256,635
2022-06-09 19:21:00,-0.2700000000000256,592
2022-06-09 19:22:00,-0.25500000000003525,818
2022-06-09 19:23:00,-0.2300000000000256,881
2022-06-09 19:24:00,-0.2500000000000256,758
2022-06-09 19:25:00,-0.27500000000003527,300
2022-06-09 19:28:00,-0.2500000000000398,863
2022-06-09 19:29:00,-0.2300000000000398,1013
2022-06-09 19:30:00,-0.2500000000000398,708
2022-06-09 19:31:00,-0.2700000000000398,800
2022-06-09 19:32:00,-0.25500000000003525,356
2022-06-09 19:33:00,-0.23500000000003526,1071
2022-06-09 19:34:00,-0.2500000000000398,252
2022-06-09 19:35:00,-0.2300000000000398,715
2022-06-09 19:36:00,-0.2500000000000398,1121
2022-06-09 19:37:00,-0.2700000000000398,932
2022-06-09 19:38:00,-0.29000000000003984,597
2022-06-09 19:39:00,-0.31000000000003985,207
2022-06-09 19:40:00,-0.29000000000003984,765
2022-06-09 19:41:00,-0.2700000000000398,396
2022-06-09 19:42:00,-0.2500000000000398,1046
2022-06-09 19:43:00,-0.2700000000000398,1092
2022-06-09 19:44:00,-0.29000000000003984,867
2022-06-09 19:45:00,-0.2700000000000398,671
2022-06-09 19:46:00,-0.2500000000000398,906
2022-06-09 19:47:00,-0.2700000000000398,336
2022-06-09 19:48:00,-0.29000000000003984,953
2022-06-09 19:49:00,-0.31000000000003985,1172
2022-06-09 19:50:00,-0.29000000000003984,450
2022-06-09 19:51:00,-0.31000000000003985,198
2022-06-09 19:52:00,-0.29000000000003984,418
2022-06-09 19:53:00,-0.31000000000003985,1219
2022-06-09 19:54:00,-0.3300000000000399,189
2022-06-09 19:55:00,-0.31000000000003985,609
2022-06-09 19:56:00,-0.29000000000003984,271
2022-06-09 19:57:00,-0.2700000000000398,355
2022-06-09 19:58:00,-0.2500000000000398,424
2022-06-09 19:59:00,-0.2700000000000398,1009
2022-06-09 20:00:00,-0.25500000000003525,403
2022-06-09 20:01:00,-0.2700000000000398,1193
2022-06-09 20:02:00,-0.25500000000003525,1306
2022-06-09 20:03:00,-0.23500000000003526,403
2022-06-09 20:04:00,-0.21000000000003982,1384
2022-06-09 20:05:00,-0.19500000000003528,1525
2022-06-09 20:06:00,-0.1750000000000353,221
2022-06-09 20:07:00,-0.19500000000003528,652
2022-06-09 20:20:00,-0.21500000000003527,940
2022-06-09 20:24:00,-0.23500000000003526,786
2022-06-09 20:25:00,-0.21500000000003527,849
2022-06-09 20:26:00,-0.23500000000003526,377
2022-06-09 20:27:00,-0.25500000000003525,206
2022-06-09 20:28:00,-0.23500000000003526,826
2022-06-09 20:29:00,-0.25500000000003525,760
2022-06-09 20:30:00,-0.27500000000003527,765
2022-06-09 20:31:00,-0.25500000000003525,2146
2022-06-09 20:32:00,-0.23500000000003526,437
2022-06-09 20:33:00,-0.25500000000003525,389
2022-06-09 20:34:00,-0.2700000000000256,696
2022-06-09 20:35:00,-0.2500000000000256,1047
2022-06-09 20:36:00,-0.2300000000000256,706
2022-06-09 20:37:00,-0.2100000000000256,514
2022-06-09 20:38:00,-0.19000000000002562,123
2022-06-09 20:39:00,-0.2100000000000256,285
2022-06-09 20:42:00,-0.19000000000002562,596
2022-06-09 20:43:00,-0.17000000000002563,353
2022-06-09 20:44:00,-0.19000000000002562,468
2022-06-09 20:45:00,-0.1750000000000353,396
2022-06-09 20:46:00,-0.19500000000003528,266
2022-06-09 20:49:00,-0.21500000000003527,815
2022-06-09 20:50:00,-0.19500000000003528,1053
2022-06-09 20:51:00,-0.21500000000003527,400
2022-06-09 20:52:00,-0.19500000000003528,293
2022-06-09 20:53:00,-0.1750000000000353,860
2022-06-09 20:54:00,-0.19500000000003528,970
2022-06-09 20:55:00,-0.21500000000003527,705
2022-06-09 20:56:00,-0.23500000000003526,454
2022-06-09 20:59:00,-0.21500000000003527,793
2022-06-09 21:00:00,-0.19500000000003528,744
2022-06-09 22:24:00,-0.1750000000000353,684
2022-06-09 23:23:00,-0.20000000000003074,490
2022-06-09 23:28:00,-0.22000000000003073,235
2022-06-09 23:29:00,-0.24000000000003072,482
2022-06-09 23:47:00,-0.2600000000000307,977
2022-06-09 23:48:00,-0.2800000000000307,511
2022-06-09 23:51:00,-0.2600000000000307,1014
2022-06-10 00:09:00,-0.24000000000003072,433
2022-06-10 00:10:00,-0.2600000000000307,542
2022-06-10 00:11:00,-0.24000000000003072,1225
2022-06-10 00:16:00,-0.2600000000000307,810
2022-06-10 00:29:00,-0.24000000000003072,609
2022-06-10 00:32:00,-0.22000000000003073,721
2022-06-10 00:45:00,-0.2050000000000262,625
2022-06-10 00:46:00,-0.1850000000000262,841
2022-06-10 00:54:00,-0.2050000000000262,670
2022-06-10 00:56:00,-0.22500000000002618,457
2022-06-10 00:57:00,-0.20000000000003074,626
2022-06-10 00:59:00,-0.22000000000003073,953
2022-06-10 01:01:00,-0.24000000000003072,858
2022-06-10 01:02:00,-0.2600000000000307,452
2022-06-10 01:11:00,-0.24000000000003072,379
2022-06-10 01:12:00,-0.22000000000003073,748
2022-06-10 01:15:00,-0.20000000000003074,213
2022-06-10 01:16:00,-0.18000000000003075,122
2022-06-10 01:20:00,-0.20000000000003074,232
2022-06-10 01:21:00,-0.17500000000002108,983
2022-06-10 01:22:00,-0.16000000000003076,664
2022-06-10 01:25:00,-0.18000000000003075,623
2022-06-10 01:26:00,-0.20000000000003074,285
2022-06-10 01:28:00,-0.22000000000003073,339
2022-06-10 01:29:00,-0.20000000000003074,741
2022-06-10 01:35:00,-0.22000000000003073,367
2022-06-10 01:36:00,-0.24000000000003072,314
2022-06-10 01:41:00,-0.2600000000000307,862
2022-06-10 01:43:00,-0.2800000000000307,737
2022-06-10 01:49:00,-0.30000000000003074,682
2022-06-10 01:52:00,-0.32000000000003076,857
2022-06-10 01:58:00,-0.30000000000003074,1011
2022-06-10 02:19:00,-0.32000000000003076,613
2022-06-10 02:20:00,-0.3400000000000308,999
2022-06-10 02:22:00,-0.3600000000000308,211
2022-06-10 02:23:00,-0.3800000000000308,739
2022-06-10 02:24:00,-0.3600000000000308,935
2022-06-10 02:25:00,-0.3800000000000308,915
2022-06-10 02:28:00,-0.40000000000003083,362
2022-06-10 03:36:00,-0.3800000000000308,788
2022-06-10 03:39:00,-0.3600000000000308,705
2022-06-10 03:40:00,-0.3800000000000308,956
2022-06-10 03:47:00,-0.3600000000000308,645
2022-06-10 03:48:00,-0.3400000000000308,960
2022-06-10 05:46:00,-0.36500000000002625,434
2022-06-10 06:05:00,-0.34500000000002623,576
2022-06-10 06:07:00,-0.3250000000000262,855
2022-06-10 06:13:00,-0.31000000000002165,894
2022-06-10 06:26:00,-0.33000000000002166,796
2022-06-10 06:53:00,-0.3500000000000217,412
2022-06-10 06:54:00,-0.33000000000002166,565
2022-06-10 06:55:00,-0.35500000000003135,795
2022-06-10 06:58:00,-0.33000000000002166,172
2022-06-10 06:59:00,-0.35500000000003135,446
2022-06-10 07:01:00,-0.33000000000002166,870
2022-06-10 07:02:00,-0.3500000000000217,501
2022-06-10 07:08:00,-0.3250000000000262,1036
2022-06-10 07:09:00,-0.3050000000000262,1595
2022-06-10 07:10:00,-0.3250000000000262,245
2022-06-10 07:14:00,-0.31000000000002165,904
2022-06-10 07:15:00,-0.33000000000002166,652
2022-06-10 07:16:00,-0.31000000000002165,711
2022-06-10 07:19:00,-0.29000000000002163,302
2022-06-10 07:20:00,-0.27500000000001706,1045
2022-06-10 07:22:00,-0.2500000000000216,334
2022-06-10 07:26:00,-0.22500000000002615,1595
2022-06-10 07:27:00,-0.20500000000002616,403
2022-06-10 07:29:00,-0.18500000000002617,756
2022-06-10 07:30:00,-0.16500000000002618,854
2022-06-10 07:33:00,-0.1450000000000262,365
2022-06-10 07:34:00,-0.17000000000003584,781
2022-06-10 07:35:00,-0.19000000000003583,400
2022-06-10 07:36:00,-0.21000000000003582,407
2022-06-10 07:39:00,-0.23000000000003581,761
2022-06-10 07:40:00,-0.2150000000000455,744
2022-06-10 07:41:00,-0.1950000000000455,625
2022-06-10 07:42:00,-0.2150000000000455,614
2022-06-10 07:43:00,-0.23500000000004548,534
2022-06-10 07:44:00,-0.25500000000004547,849
2022-06-10 07:45:00,-0.2750000000000455,453
2022-06-10 07:46:00,-0.2950000000000455,1454
2022-06-10 07:47:00,-0.2750000000000455,1308
2022-06-10 07:49:00,-0.30000000000004096,830
2022-06-10 07:51:00,-0.28000000000004094,299
2022-06-10 07:52:00,-0.2950000000000455,375
2022-06-10 07:53:00,-0.2750000000000455,1101
2022-06-10 07:54:00,-0.2600000000000409,546
2022-06-10 07:58:00,-0.2750000000000455,853
2022-06-10 07:59:00,-0.2950000000000455,725
2022-06-10 08:03:00,-0.3150000000000455,790
2022-06-10 08:04:00,-0.33500000000004554,140
2022-06-10 08:07:00,-0.35500000000004556,960
2022-06-10 08:08:00,-0.33500000000004554,841
2022-06-10 08:09:00,-0.3150000000000455,253
2022-06-10 08:10:00,-0.2950000000000455,883
2022-06-10 08:11:00,-0.3150000000000455,471
2022-06-10 08:16:00,-0.3300000000000501,507
2022-06-10 08:17:00,-0.34500000000004044,1075
2022-06-10 08:18:00,-0.36500000000004046,576
2022-06-10 08:21:00,-0.34500000000004044,248
2022-06-10 08:23:00,-0.3700000000000501,686
2022-06-10 08:31:00,-0.39000000000005014,299
2022-06-10 08:34:00,-0.4150000000000598,1165
2022-06-10 08:35:00,-0.43500000000005984,637
2022-06-10 08:36:00,-0.45500000000005986,670
2022-06-10 08:40:00,-0.4300000000000502,719
2022-06-10 08:45:00,-0.45500000000005986,1079
2022-06-10 08:46:00,-0.4300000000000502,933
2022-06-10 08:47:00,-0.4150000000000598,1007
2022-06-10 08:51:00,-0.3950000000000598,1016
2022-06-10 08:54:00,-0.41000000000005016,1176
2022-06-10 08:55:00,-0.4300000000000502,1073
2022-06-10 08:56:00,-0.4050000000000547,495
2022-06-10 09:01:00,-0.4250000000000547,589
2022-06-10 09:02:00,-0.4050000000000547,255
2022-06-10 09:03:00,-0.4300000000000644,950
2022-06-10 09:04:00,-0.41000000000006437,983
2022-06-10 09:05:00,-0.39000000000006435,744
2022-06-10 09:06:00,-0.3750000000000598,646
2022-06-10 09:07:00,-0.3950000000000598,963
2022-06-10 09:08:00,-0.4150000000000598,1116
2022-06-10 09:12:00,-0.3950000000000598,855
2022-06-10 09:13:00,-0.4150000000000598,422
2022-06-10 09:14:00,-0.43500000000005984,939
2022-06-10 09:15:00,-0.45500000000005986,123
2022-06-10 09:19:00,-0.43500000000005984,365
2022-06-10 09:20:00,-0.45500000000005986,240
2022-06-10 09:21:00,-0.43500000000005984,818
2022-06-10 09:22:00,-0.4150000000000598,1063
2022-06-10 09:25:00,-0.43500000000005984,757
2022-06-10 09:27:00,-0.41000000000006437,771
2022-06-10 09:28:00,-0.43500000000005984,122
2022-06-10 09:29:00,-0.4150000000000598,588
2022-06-10 09:30:00,-0.3950000000000598,426
2022-06-10 09:31:00,-0.38000000000006945,1018
2022-06-10 09:32:00,-0.36000000000006943,172
2022-06-10 09:33:00,-0.3400000000000694,1007
2022-06-10 09:34:00,-0.32500000000006485,290
2022-06-10 09:35:00,-0.3000000000000694,1422
2022-06-10 09:36:00,-0.3200000000000694,841
2022-06-10 09:37:00,-0.3400000000000694,342
2022-06-10 09:41:00,-0.3200000000000694,507
2022-06-10 09:46:00,-0.3400000000000694,1818
2022-06-10 09:47:00,-0.32500000000006485,956
2022-06-10 09:48:00,-0.30500000000006483,927
2022-06-10 09:49:00,-0.32500000000006485,1018
2022-06-10 09:50:00,-0.30500000000006483,645
2022-06-10 09:51:00,-0.32500000000006485,747
2022-06-10 09:52:00,-0.3500000000000603,489
2022-06-10 09:53:00,-0.37000000000006034,946
2022-06-10 09:54:00,-0.39000000000006035,794
2022-06-10 09:57:00,-0.41000000000006037,839
2022-06-10 09:58:00,-0.39000000000006035,884
2022-06-10 09:59:00,-0.37000000000006034,493
2022-06-10 10:05:00,-0.39000000000006035,143
2022-06-10 10:06:00,-0.37000000000006034,512
2022-06-10 10:09:00,-0.39000000000006035,784
2022-06-10 10:10:00,-0.37000000000006034,696
2022-06-10 10:14:00,-0.39000000000006035,1019
2022-06-10 10:15:00,-0.37000000000006034,240
2022-06-10 10:16:00,-0.39000000000006035,319
2022-06-10 10:17:00,-0.3650000000000649,493
2022-06-10 10:21:00,-0.34500000000006487,253
2022-06-10 10:32:00,-0.32500000000006485,393
2022-06-10 10:33:00,-0.34500000000006487,1104
2022-06-10 10:34:00,-0.32500000000006485,822
2022-06-10 10:35:00,-0.34500000000006487,979
2022-06-10 10:53:00,-0.3650000000000649,686
2022-06-10 10:54:00,-0.3850000000000649,558
2022-06-10 11:00:00,-0.41000000000006037,716
2022-06-10 11:01:00,-0.39000000000006035,1562
2022-06-10 11:04:00,-0.41000000000006037,429
2022-06-10 11:05:00,-0.4300000000000604,1109
2022-06-10 11:10:00,-0.4500000000000604,801
2022-06-10 11:11:00,-0.43500000000007005,675
2022-06-10 11:12:00,-0.4500000000000604,917
2022-06-10 11:15:00,-0.43500000000007005,886
2022-06-10 11:16:00,-0.4500000000000604,795
2022-06-10 11:17:00,-0.4400000000000655,2001
2022-06-10 11:18:00,-0.465000000000061,1427
2022-06-10 11:19:00,-0.485000000000061,577
2022-06-10 11:20:00,-0.505000000000061,702
2022-06-10 11:21:00,-0.48500000000006094,982
2022-06-10 11:22:00,-0.505000000000061,556
2022-06-10 11:23:00,-0.5200000000000655,726
2022-06-10 11:24:00,-0.545000000000061,758
2022-06-10 11:27:00,-0.565000000000061,1025
2022-06-10 11:29:00,-0.585000000000061,884
2022-06-10 11:30:00,-0.565000000000061,1030
2022-06-10 11:31:00,-0.5500000000000707,1107
2022-06-10 11:32:00,-0.525000000000061,1015
2022-06-10 11:33:00,-0.5100000000000706,913
2022-06-10 11:36:00,-0.48500000000006094,529
2022-06-10 11:37:00,-0.4650000000000609,1363
2022-06-10 11:38:00,-0.48500000000006094,612
2022-06-10 11:39:00,-0.505000000000061,816
2022-06-10 11:40:00,-0.4900000000000706,901
2022-06-10 11:41:00,-0.4700000000000706,1291
2022-06-10 11:42:00,-0.45000000000007057,797
2022-06-10 11:46:00,-0.4700000000000706,1566
2022-06-10 11:47:00,-0.4900000000000706,795
2022-06-10 11:48:00,-0.4700000000000706,568
2022-06-10 11:49:00,-0.49500000000006605,1268
2022-06-10 11:50:00,-0.5100000000000706,242
2022-06-10 11:51:00,-0.4900000000000706,586
2022-06-10 11:52:00,-0.5100000000000706,939
2022-06-10 11:53:00,-0.5250000000000752,1083
